;meta[language=cleartext]
;  id     |key(hex)|key(str)|text
;
;  you translate only text ----^ (last column) 
;
;  translated into <Simplified Chinese> by <GeraltOfZhongduCounty>
;
2115940050|||Arha'an lumar!
2115940051|||Cais'te aet disgleir!
2115940052|||Gveryd me cassel!
2115940053|||Greame et dwyr!
2115940054|||Rhobeir'me gelle!
2115940055|||Greame et dwyr!
2115940056|||Ess pyr'shena a et cleytte!
2115940057|||Nevid! Ariva!
2115940058|||Agored, teirgan.
2115940059|||Vryff cais'te aem gyhar!
; do not translate spells and Hen Llinge text --^
;
2115940060|||我感觉到自己体内有一股巨大的力量......但我很迷茫，我不知道如何去使用，或许我需要一个老师，来教导我如何运用这股力量。
2115940061|||有意思，也许那个地方有什么魔力，我应该去看看。
2115940062|||千里镜水晶！这些踪迹清楚地指向它的源头 我会试着变出一个通往那里的传送门。
2115940063|||哇，这是什么地方？
2115940064|||这块石头散发出强大的魔力...
2115940065|||哦，不，不是那个！
2115940066|||*尖叫声*
2115940067|||天哪…
; *shriek*
; Кристалл мегаскопа. И магический след явно указывает на исходное местоположение. Попробую создать портал туда.
2115940068|||你救了我的命,你是谁？我在哪里？
; female comment
2115940069|||真希望我是个女术士...
; male comment
2115940081|||真希望我是个女术士...
; Who created you?
2115940070|||谁创造了你?
; Go to me!
2115940071|||到我这儿来!
; Calm down, girl
2115940072|||冷静点，女孩。
; Purifying the blood from poison
2115940073|||净化血液中的毒物!
2115940074|||嘿，你能听见我吗？
2115940075|||该死的魔鬼！(D'yaebl!) 她就要坚持不住了。
; I breathe life into you
2115940076|||我为你注入生命。
2115940077|||我发誓。
; swears
2115940078|||我也不知道该怎么做。
2115940079|||皮绷紧点。（Gar'ean.）
2115940080|||此为必然之事！(Ess'tuath esse!)
2115940850|||Cead, luned. Conas esseath aelaedde?
2115940851|||我很好，谢谢 你会说通用语吗？
2115940852|||抱歉(Squaess)… 抱歉，我已经习惯用上古语来自言自语了。
2115940853|||我在哪里？这艘船和冰冷的环境...
2115940854|||......漂浮在半空中，没错。我一直在探索一个强大的魔法交叉点的起源，它位于北海的冰层中。
2115940855|||那你找到了吗？
2115940856|||是的，当我试图操纵魔法流向气元素时，它撕裂了空间，把我带到了这里，还有你们现在看到的一切。
2115940857|||魔力之源似乎就是由这块石头产生的。有时，水流会变得湍急，引来生物。
2115940858|||看来我激起了一股浪潮......
2115940859|||哈哈哈，看来确实如此。每次我接触这块石头，都会发生类似的事情。这让我想起了阿尔祖尔的双十字魔法。
2115940860|||现在我想我明白了。嗯，大概，至少...
; greetings to apprentice
2115940861|||日安，我的小徒弟。
2115940862|||很高兴能够在这艘船上看到最厉害的女术士。
2115940863|||看到我的小徒弟，我的心都暖了。
; greetings common
2115940864|||你好啊。
2115940865|||欢迎回来，徒弟！
; exit
2115940867|||待会见。
2115940868|||再见。
2115940869|||再见了。
; teaching dialogs
2115940870|||我想成为您的学徒。
2115940871|||谈谈你自己吧。
2115940872|||真没想到......为什么？毫无疑问，你本可以在阿雷图扎学到更多的知识。
2115940873|||我被逐出了那个地方。
2115940874|||他们无情的要求让我无法忍受。
2115940875|||是因为你涉足了禁术吗？
2115940876|||是的，我召唤了一个恶魔。
2115940877|||是的，我敢于尝试死灵法术。
2115940878|||不，我意外地杀了一位老师。
2115940879|||不，我还是不说的好。
2115940880|||我几乎立刻失去了对它的控制，在校长制止恶魔之前，它就杀死了几个魔法学徒...
2115940881|||并且为了实现这个目标，我从导师的巨型望远镜中偷取了魔法水晶...
2115940882|||你现在是否对自己的所作所为感到后悔？
2115940883|||是的，我很后悔...
2115940884|||也不尽然。
2115940885|||对我来说，听到这些话至关重要
2115940886|||你们没有吸取这个教训，因此也不会吸取我的教训。
2115940887|||希望我不会成为下一个...
2115940888|||当然不是！
2115940889|||如你所愿！
2115940890|||我很理解你。
2115940891|||嗯......自从我上次带徒弟以来已经有一段时间了......
2115940892|||求你了！我......我不会让你失望的。
2115940893|||那么，首先你必须证明你已经准备好了。
2115940894|||我将向你提出几个问题。
2115940895|||什么是魔法？
2115940896|||是哪些法师创造了第一批猎魔人？
2115940897|||谁是人类第一位女术士和气魔法大师？
2115940898|||哪种魔法能让人感知个人当前的命运？
2115940899|||为什么禁止使用死灵法术？
2115940900|||猎魔人法印 "昆恩 "的力量来自哪种元素？
2115940901|||在所有魔法元素中，哪一种被认为是最危险的？
; master dialogs
2115940902|||你需要进一步的准备，现在你可以使用我船上的图书馆。
2115940903|||他们在阿雷图扎没教过你什么吗？我的问题你都答错了。
2115940904|||很好，你已经准备好了。你已经熟悉了基本咒语。
2115940905|||你可以学习新的高级法术，也可以改进已经掌握的法术。
2115940906|||记住，你必须多次成功施展每个新咒语，才能继续学习下一个咒语。
2115940907|||在继续之前，你还需要练习我们上次学习的咒语。
2115940908|||你的魔法水平还不足以深入研究新法术。
2115940909|||顺便说一句，你已经到了可以学习新法术的阶段。
2115940910|||你必须决定哪一个法术能激发你的兴趣。
2115940911|||我明白了。我将指导你施法的步骤，你的任务就是练习并掌握它。
2115940912|||明白了。现在我将解释如何执行这个咒语，你的责任就是通过练习来完成它。
2115940913|||我已经教过你所有的高级咒语。也就是说，我目前无法提供更多的知识。
2115940914|||叫我艾尼兰。我的父亲是一位经验丰富的水手，经常带着我一起出海探险。然而，有一天，一场狂风暴雨无情地击毁了我们的船。
2115940915|||在一片混乱的船只残骸和淹死的水手中，一道刺眼的闪光吞噬了我，我在凯德文森林的深处醒来。
2115940916|||那天我失去了父亲 但命运给了我机会，让我在受人尊敬的法师学院学习。然而，在我就读班阿德学院的最后一年，情况迫使我离开了学校。
2115940917|||从那时起，我就专注于研究魔法的异常现象和魔力之源。有意远离贵族家族的冲突和大众的无知。
2115940918|||我想学习新的咒语。
2115940919|||请您提醒我如何攻击...
2115940985|||关于我在实践中取得的成功...
; sorceress answers
; q0
2115940920|||魔法是6 种元素的魔力集合。
2115940921|||魔法是那些耀眼的闪光和火花。
2115940922|||魔法是控制混乱无序的艺术与科学。
2115940923|||魔法能够轻松实现愿望。
; q1A
2115940924|||杰弗里-蒙克（Geoffrey Monck）和白衣拉法尔（Raffard the White）。
2115940925|||阿祖尔（Alzur）和科西莫-马拉斯皮纳（Cosimo Malaspina）。
2115940926|||妮娜-费奥拉万蒂（Nina Fioravanti）和奥罗拉-汉森（Aurora Henson）
2115940927|||奥托兰（Ortolan）和索雷尔-德格伦德（Sorel Degerlund）。
; q1B
2115940928|||格兰维尔的艾格尼丝（Agnes of Glanville.）
2115940929|||克拉拉-拉丽莎-德温特（Klara Larissa de Winter）。
2115940930|||蒂萨亚-德弗里斯（Tissaia de Vries.）
2115940931|||拉拉-多伦-阿普-希阿达尔（Lara Dorren aep Shiadhal）。
; q2A
2115940975|||歌蒂亚。(Goetia.)
2115940976|||转化。(Transmutation.)
2115940977|||女同占卜。(Lesbomancy.)
2115940978|||水之占卜。(Hydromancy.)
; q2B
2115940932|||因为这需要非常多的能量。
2115940933|||因为对死亡的迷信与恐惧。
2115940934|||因为不管出于什么动机，它总是会带来完全负面的作用。
2115940935|||因为死灵法术可以从尸体上提取信息。
; q3A/B
2115940936|||气元素。
2115940937|||水元素。
2115940938|||火元素。
2115940939|||土元素。
; Golem creation
2115940940|||啊，你好，徒弟，能帮我个忙吗？
2115940941|||当然，怎么了？
2115940942|||抱歉，我现在没时间。
2115940943|||在你成为我的徒弟之前，我曾一度思考过孤独的阴险本质。因此，我的生活中多了一位猫科动物伙伴，我也曾多次萌生过制作一个忠诚的小妖精的想法。
2115940944|||然而，我的每一次尝试都没有取得令人满意的成果。现在，我有信心与你合作，一定能创造出一个惊世骇俗的生物。
2115940945|||有什么问题需要我们注意吗？
2115940946|||除非你认为浪费黑曜石之心或不守规矩、充满敌意的石头堆生物是重大风险，否则就不会。
2115940947|||当然，这一定会很有趣。
2115940948|||对不起，我不确定我能帮上什么忙。
2115940949|||那么，让我们开始吧。我将召唤生机勃勃的雷霆，在我召唤雷霆的同时，你也要为雷霆注入土和水的元素，保持魔力的平衡。
; Я призываю звёздные молнии жизни! (Ainyerahn)
2115940950|||Me galwad iersann sigellen aep vita!
2115940305|||Me galwad iersann sigellen aep vita!
2115940951|||你把事情搞得一团糟！土和水这两种元素本应等量混合，而不是像现在这样不均衡！
2115940952|||嘿......你叫什么名字？你的目标是什么？
2115940953|||我是塞勒斯汀.....我保护我的创造者，主人和女主人，听从他们的命令。
